DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
11110	__label2__	5	N	Pet Products	B00HPZEKCM	Hill's Ideal Balance Adult Hairball Natural Chicken & Barley Recipe Dry Cat Food, 3.5 lb bag	We Call Them Peeblers	This is our young Maine Coon's favorite food. Okay, she likes snacks, and eats odd things like potato chips and green onion stalks. But when it comes to her primary diet, Hill's Ideal Balance Hairball Natural Chicken & Oats Recipe is her absolute favorite. For some reason, we've nicknamed them &#34;Peeblers&#34;. Believe it or not, she likes it more than canned food. I can't be more happy that we found a healthy food she enjoys, that helps keep the inevitable hairballs to a minimum. I know that this intended for adult cats, but don't tell her that!<br /><br />We have two older cats that like it, but not as much as she does. They'd rather have soft canned food, but won't turn their noses up if it is in the bowl. So as dry food goes, it gets high marks. The bag with a velcro closure is a nice touch as well. I just wish it wasn't quite so pricy.<br /><br />~ Kort
11111	__label2__	4	Y	Furniture	B002OL2FXI	Baxton Studio Callidora Brown Leather Sectional Sofa with Right Facing Chaise	So far it's OK	I have only had it for a month or so, so this review is pre-mature.The appearance is nice because it is a matte (not shiny) texture, and looks sleek. Fits well in my family room. In addition, the seat feel is firm and comfortable, it is not a soggy feel. I would say comfortable. Shipping was OK, a lot of wrapping/cardboard to remove of course. I had some issues with difficulty peeling a protective tape from the shiny feet, in fact I was not able to get all of it off but it looks fine now. Kind of expensive but I think it's probably a fair price for a large leather sofa. time will tell-  I will update this review if I have any problems with the sofa.
11112	__label2__	4	Y	Shoes	B002VEUWDI	Dockers Men's Caper Slip-On,Black,9.5 M US	Heavy shoe, but pretty good value overall.	I have a pair of Ecco Helsinki shoes as my primary dress shoe, but I wanted a cheaper black pair that I could wear on some days.  I’m typically wary of buying shoes from brands that aren’t primarily shoe makers, but I checked out these Dockers shoes based on the price and design.<br /><br />I like the casual design of the shoe, though my wife thinks they look cheap.  I like the tumbled leather look.  The rubber sole on this shoe is very thick and heavy, and it’s the heaviest slip-on shoe I’ve ever worn.  Because of this, I wouldn’t buy this shoe if you walk a lot in them.  I mostly sit in my office chair with these, so the heavy weight is not a big deal.<br /><br />They mostly run true to size- perhaps just running slightly large.<br /><br />Overall, you can’t expect too much from a shoe in this price range, but I’m happy with the purchase.
11113	__label2__	5	Y	Tools	B000BAQYL8	DEWALT DC5151H HEPA Replacement Filter For DC515	Great Little sucker	This is a must have to keep your DeWalt vac sucking like a champ. I keep a clean spare always just because sometimes I simply do not feel like stopping a job to clean my filter.  These filters are cleanable, reusable and robust as hell. Another quality product from DeWalt.
11114	__label2__	5	Y	Video DVD	B001UV4XIS	Harry Potter and the Deathly Hallows, Part 2	I have read all the books twice and several 3 times! love the books and all the movies!	I have read all the books twice and several 3 times! love the books and all the movies! I wish she would continue with his adult life with their children!
11115	__label2__	4	N	Home	B00CN0BJKU	AllerEase Bed Bug Allergy Protection Zippered Mattress Protector	Keep Your Mattress/Box Spring Clean & Protected	I am using this protector on a guest room bed.  This is not a luxurious cover; the top is polyester with vinyl backing under the fabric & vinyl side walls.  It is challenging to get this on your mattress so I use a washable mattress pad over it & just consider this cover part of the mattress.  It is waterproof so if you have bed-wetters, etc. , this will provide protection.<br /><br />It is machine washable but I would hang it to dry so you don't damage the vinyl. I think it would be a good idea to use a High Efficiency (h*e) washing machine to prevent damage to the vinyl.  The agitator on a traditional machine might be hard on it.<br /><br />I have never had a bed bug infestation (thank goodness!!) so can't speak to that but this cover is similar to the type you see on hotel beds everywhere these days.  For bed bug protection, if you have a box spring under your mattress, you really should encase that also.  The zipper is sturdy & has the extra protection of a Velcro closure flap so that bugs can't get in at the vulnerable end of the zipper.
11116	__label2__	4	N	Pet Products	B004S7CN42	Pet Natural’s of Vermont Daily Probiotic for Dogs, Digestive Health Supplement, 60 Bite Sized Soft Chews	Giardia in my puppy	I have two puppies with Giardia.  The vet had told me that the mother (my dog as well) most likely passed the disease down to all her puppies.  Now my puppies have stool with blood,  diareeah, and a mucus looking substance.  One of my puppies also has stomach issues.  He tends to vomit up a lot of his food depending on the day or how excited he gets.  I have purchased This product as a supplement to help my puppies with their Giardia issue as per suggestion of my vettenarian.  It seems to me that this supplement combined with the antibiotic seem to be doing the trick. My pups started to have harder and more regular stool as well as less vomiting and upset stomach.
11117	__label2__	5	N	Home Improvement	B00CWKT8T0	Electronix Express Portable 10W COB Type Super Bright LED Work Light Rechargeable Flood Lights Lamp	Suprisingly lightweight + powerfully bright.	[[VIDEOID:90ec5d5ac337c1e210d84232efc67438]] Note: The company who sells this light (Thefancy) sent me this to test, review, and demonstrate.  I hope my video review is helpful for you. (and in my humble opinion, the folks at Thefancy are very nice people.  No I don't work for them, but they're definitely someone you should buy through.)<br /><br />I use this for filming videos when I need more brilliant, white light.  I also have this out on my workbench, ready for big projects.  This would also work perfectly simply resting in the back of your car, waiting for the moment when you need a huge dose of light when changing a tire.<br /><br />Pros:<br />- Weather resistant (tough little guy)<br />- Incredibly bright.  I was stunned.<br />- Portable: Small and lightweight.<br />- Tough: There's no real "bulb" to break. It's just this little LED-looking diode.<br />- Grippy foam handle.<br />- Minimal parts to put together when it arrives (just screw the bottom on and *bam* you're good to go.<br />- Came full charged in the box.<br />- Fast charge, surprisingly long batter life (+3 hours).<br />- Rocker switch (on/off) is covered with a rubber protector, so if you have wet hands it there's less risk of water leaking into the electronics.<br /><br />Cons:<br />- My friend was rummaging around in the back cargo area in our SUB, looking for something, anything.  She finds this flood light. The front car lights up from within as she switches on the light. The dinosaur raises its head.  It turns slowly from the second car to the first car, drawn by the light.  Making a decision, it strides over to the first vehicle.<br /><br />Overall very good engineering and design.  I'm very surprised how brilliant this little brick of dynamite is. 5/5 stars.
11118	__label2__	3	Y	Pet Products	B000VKA92I	Liquid Health K-9 Glucosamine, Hip and Joint Formula, 32 Ounce (Packaging may vary)	Not good for us...	I think this worked with the painful walking, but it gave my little doggy diarrhea, so I've quit using it.  As soon as I stopped using it for the dog his diarrhea stopped.  That's why I gave it three stars instead of four or five.  I've also got &#34;Betta Bridges Pets Dog Glucosamine+MSM+Chrondroitin+Joint & Hip Support,&#34; from Amazon that works very well and has a measured dispenser.  I've been using that instead, and it is working well without the diarrhea.
11119	__label2__	5	N	Lawn and Garden	B00E79THSG	Rtgs Micro LED 30 Super Bright Warm White Color Indoor and Outdoor String Lights Battery Operated on 10 ft Long Silver Color Ultra Thin String Wire with Timer [NEWEST VERSION] + 100% RTGS Products Satisfaction Guarantee	Great for the porch	We spend a lot of evenings outside and strung some of these around the porch swing support. So pretty and more attractive than the huge porch light!
11120	__label2__	5	Y	Lawn and Garden	B00J8UXLMM	Top Collection Miniature Fairy Garden and Terrarium Sleeping Twin Fairy Babies in Nest Statue	THESE ARE SIMPLY EXQUISITE!!!!!!!!	SIMPLY EXQUISITE. HOW CAN THEY MAKE SUCH BEAUTIFUL PIECES AND SELL THEM SO INEXPENSIVELY? They are something you have to see to believe. One that I ordered I didn't care for because of the position of the leg. I decided to give them a second look, and am I glad I did. Service is prompt, and all the rest I have ordered I just loved.
11121	__label2__	4	Y	PC	B00768ZRCA	Samsung 32GB Class 10 MicroSDHC Ultra High Speed Memory Card 75MB/s Read 20MB/s Write with Komputerbay SD Adapter	good for the price	decent product for the price. bought it for my phone and have not had any problems with it thus far, really happy with it
11122	__label2__	5	N	Electronics	B003OC6LWM	C&E Mini_Dis-HDMI-CB6 Mini DisplayPort to HDMI Adapter Cable, 6 feet	Works!	I have a Macbook 5,1 (aluminum 2008/09) and recently my MiniDP to HDMI adapter stopped working. At first I thought it might be a Lion update that removed the functionality, but I couldn't find anything on the internet about anything similar. For the eight dollars this thing costs, I decided to see if my adapter had stopped working, and sure enough this cable fixed the problem!<br /><br />I really hope this one lasts a little longer than my previous solution...<br /><br />Note to Macbook 5,1 users: audio of MiniDP is not supported on our machine - it's a hardware thing, there are no fixes. A 3.5mm audio cable is a great solution though!
11123	__label2__	5	N	Baby	B004DC9TAS	BOB Revolution SE Single Stroller, Black	One of the best!	I love, love, love this stroller. So easy to push and navigate. It literally glides. My daughter is 2 1/2 and rides comfortably. When I first started working out, I used just my basic stroller. It worked, just not well enough. This one is great!
11124	__label2__	5	N	Home	B00468N270	American Girl Crafts Creative Card-Making Pad	Creative and Cute!	My daughter, (9), got this as a gift and it is amazing. Simple punch out card stock that allows her to make any type of card she wants. Add in the stickers, fold your own envelopes and she is happy making and giving out adorable customized cards. Plus, unlike many other card kits, it's a pad, so storage is simple. (No dropped boxes spilling, yay!)<br />I would happily get her another one when she uses all of the pages, I am also going to be giving them as gifts to her friends!
11125	__label2__	3	Y	Toys	B007JY6BV2	Fun Express Wind Up Trains (1 Dozen)	Very cheap product.	Nothing bad, and for the price an OK filler for kids party grab bag gifts - but they are very cheaply made and the wind up only takes them maybe 2 feet at most.
11126	__label2__	3	N	Beauty	B00N14I4Y6	Probelle Anti-Bite, Stop Nail Biting and Thumb Sucking, Clear, .5 Fluid Ounces	Works for some, but not others.	I don't feel that this is potent enough to deter nail biting in some people. I used it on my 11-year-old granddaughter and it didn't stop her from biting her nails at all. I put it on my nails and I didn't like it enough to bite my nails while wearing it. So, I think this is one of those things where it works well for some and not at all for others. So, I gave it a 3 star neutral rating. Maybe make it a little more potent and you'd have a winner.
11127	__label2__	5	Y	Home Improvement	B00009W3AE	Leviton 80411-W 3-Gang Decora/GFCI Device Decora Wallplate, Standard Size, Thermoset, Device Mount, White	Cheap, get the job done, didn't have to go to a hardware store.	I purchased these nice white wall plates to replace the dull and aged looking plates in use in my house.<br /><br />This was correctly sized to fit standard switches and I was able to install several different brands of switches without any issues in fit or finish.
11128	__label2__	5	N	PC	B00D6XXL7M	SanDisk Extreme Plus 32GB MicroSDHC UHS-I/ U3 Memory Card Speed Up To 80MB/s With Adapter- SDSDQX-032G-U46A (Older Version)	NICE!	I loaded this micro card into my tablet to download the digital copies of movies I've purchased.  The speed is impressive, no dropouts, no hangups, no glitches so far.<br /><br />Wish I could say more, but I am no techno geek, just a regular consumer who tells it as she sees it.  And this is a good card so far!<br /><br />The waterproof feature may come in handy in the future, but I do like that it is shock- and X-ray proof.<br /><br />Flawless so far, definitely recommended.
11129	__label2__	4	N	Automotive	B007ZDDUCK	Leather Milk Leather Conditioner and Cleaner - Leather Care Liniment Formula No. 1 - All Natural Recipe Made in America. 2 Size Options. Includes Premium Applicator Pad	Good Leather Milk	I have horse saddles that always need a good rub down with leather cleaner. I also have some things around the house that could benefit from some leather conditioner. So when I was offered this Leather Care Liniment from Chamberlain's for a great deal to try and share my honest opinion about it, I ordered immediately. It arrived and I started the leather line-up. Started with the saddles, then some boots, even my leather jacket got some love. If you have leather objects that you know need some conditioning and cleaning, I recommend trying this Leather Milk from Chamberlain's.
11130	__label2__	5	Y	Health & Personal Care	B00117ZTOS	Country Life Target Mins Calcium Magnesium Potassium 500mg/500mg/99mg 180-Tablet	Good product, good price!	This is a great formula and Country Life thus far has proved to be a good product and assimilates well.  Nice to get all three ingredients in one as they all benefit from one another.
11131	__label2__	4	N	Toys	B004KZ75JK	Ravensburger Race To The Roof - Children'S Game	Fun To Play With Children Or Grandchildren...	As a parent and now grandparent of game-lovers, I am always on the lookout for games that adults can play along with little ones.  Unlike many of games geared toward children, Ravensburger's "Race To The Roof" does not cause adults to cringe when a child presents it for playing.<br /><br />"Race To The Roof" can be played with and enjoyed by children who are younger than the suggested age range of 5 years or older.  The objects to be located are ones with which most children will be familiar; if not, the unfamiliar items provide a learning opportunity.  Counting the spaces one must move reinforces the ability to sequence numbers.  Having to move backward gives children the opportunity to "overcome" a set-back and to learn that luck sometimes plays a part in who wins and who loses.<br /><br />The quality of Ravensburger's "Race To The Roof" is a bit less than I would have expected.  Instead of a game board that is one-piece and hinged in the center, "Race To The Roof" has a two piece game-board.  Unlike older board-game playing surfaces, this item is not constructed of a very heavy cardboard. While it might be somewhat difficult for very young children to damage, determined three-year olds would have no trouble bending the pieces.  The wooden game pieces are unevenly painted; our yellow picec shows the wood-grain around its center point.  Illustrations are simplistic; this seems to be a trend with illustrations in books as well as in games.<br /><br />Ravensburger produces games that are both fun to play and provide learning opportunities for children.  I would like to see Ravensburger use better quality components so that their games last through several children and can be kept by parents to be played with future generations.
11132	__label2__	4	Y	Tools	B003VPAEPC	GreatNeck 21036 Essentials Safety Scraper with Ergonomic Soft Grip	Works fine, easy for arthritic hands to manage	This is a good tool. I really like its ergonomic hand grip.  It is a bit bigger than others and has more angles to easilly hang on to.  The soft grip is a real plus.  The blade cover comes off and attaches to the back end so that is handy,  Dandy little tool.
11133	__label2__	5	N	Camera	B00LKX3RKQ	Stainless Steel Tether Lanyard - 30 Inch - for Gopro Hero 5 Black, Session, Hero 4, Session, Black, Silver, Hero+ LCD, 3+, 3, 2, 1 – Customizable – One Lanyard / 4 Metal Tubes / 1 Shrinkable Tubes / Instruction Card	Must have for a GoPro.	I scuba dive and am always worried about losing my GoPro. With this tether I can make it as small as I want so I don't have to worry about getting tangled in anything.
11134	__label2__	3	N	Baby	B00BBKX0EQ	Born Free Bliss Nursing Pillow	It's ok if you know what you are getting	This comes in 3 parts.<br />The top part is very firm (for newborns).<br />Then after a few months, stop using the top but and it's soft.<br />The little thing at the bottom is to make it lean left or right...<br /><br />It's not a bad product.<br /><br />I looked up washable covers for it thought and realized the covers cost about as much as other complete nursing pillows that come with washable covers insluded. And some reviews of those covers say it's too small for the pillow.<br /><br />So if you want to get this I'd say look at the complete cost.<br /><br />I'm just getting tired of all the hidden cost of things, especially baby products...
11135	__label2__	4	N	Lawn and Garden	B0096Q19YU	Victor Tri-Kill Mouse Trap, 1-Pack	Easy to use, no worrying about snapped toes	The high mouse activity area in our home is the kitchen and we often place spring loaded traps on the floors along the walls and cabinets. We don't have a constant mice problem but we will get a couple each year. Usually we only know they've been around if we see droppings or if a dead one shows up in a trap. The only problem was that my husband would wake up with a dry throat, stumble into the kitchen for a drink and then get his toes snapped. I'd jolt awake to loud cursing in the middle of the night.<br /><br />But this trap eliminates that problem. It's very unobtrusive. If friends come over and see the spring loaded traps, they'd immediately know we had mice problems but with this, it's not immediately obvious what this little black box is doing on the floor of my kitchen so that's nice.<br /><br />We haven't caught any mice yet, but that may just be that there are no mice around at the moment. Will update whenever we catch one.
11136	__label2__	5	Y	Outdoors	B003FBDC1A	Energizer Photo Battery, Cell Size, 123, 12-Count	Excellent product	Most places only offer 4 batteries at a time - of name brand batteries (tried off brand batteries and they sucked!).<br /><br />This is a great price and since they have a shelf life of 10 years, they will still be good when I need them. I've traded out most of my battery devices for the 123 batteries. Keeping one single size is much easier and the 123 have great usage life and superior shelf life.
11137	__label2__	5	N	Tools	B000NIFJQE	Stanley 85-753 22 Piece Long Arm SAE & Metric Hex Key Set	Nice Set And Handy To Have Around	I have owned tools for more than sixty years and recently had issues in trying to remove some allen head screws on a new vehicle. That was when I learned that I did nto own a metric size set of allen wrenches. These are perfect for many of the newer uses we find today and the are long enough to get some torque on the screw. Great buy.
11138	__label2__	3	N	Automotive	B00IRBPCEI	Swiss+Tech ST53130 Polished SS 22-in-1 Pocket Multitool Kit with Wrenches, Allen Drivers, Hand Drill	Bulky Size, but Still Handy All -In -One	This tool is okay.  Just okay.  I feel comfortable with my younger son using it because there is no knife included in the tool.  But, it is very bulky and doesn't have a case or anything (which would make a bulkier tool easier to manage, I think).  I used the flathead screwdriver to help my son with a wooden frog punch out.  The screwdrivers aren't too sharp, but are of good size.  For the kid who's 8 or 9 who you just aren't quite ready to get a pocket knife for, I can imagine letting them handle this tool.  I'm going to let my 7 yo son use it.  It's going to stay in our utility drawer in the kitchen.  It's perfect for that.  I won't have to go all the way downstairs for several tools and it will be compact enough to not mind storing.  We also have an interchangeable screwdriver that we use all the time, so I'm certain this tool will be just as handy.
11139	__label2__	5	N	Office Products	B005AT2QQC	Mead 2" Zipper Binder with Handle, Includes Interior and Exterior Pockets, Red (72765)	Just plain Mead looks pretty good, even compared to Mead’s “Five Star” line	Maybe it’s just that I’ve had a lot of Mead and Mead Five Star products to review for Vine, but I’ve started ruminating on what makes the difference, quality-wise, that gets some school and office products the “Five Star” appellation and not others.  This “plain Jane” zippered binder looks to be of very similar quality to the un-killable Five Star one I have carried around for various purposes, so if there’s an “economy” angle, it’s not really that evident. And, like all zippered binders, it’s a bit pricey.<br /><br />This product’s angle is the lack of multiple specialized pockets and features that’s so common across the line.  One exterior Velcro-flapped pocket, and it’s not as big as it looks to be at first glance:  it will hold 2 pens or pencils and a few 3X5 index cards, and that’s it.  There are two nice full page sized interior pockets, though, so this will work nicely for a student with basic needs.  (Or maybe a fancy 3 ring pencil case for all the “tools”.)<br /><br />Your student may appreciate the briefcase style handle.  My kids at least are not fond of the shoulder straps on some of these all-in-ones.<br /><br />5 Star or regular, I have yet to see my kids destroy a Mead binder over the course of a year.  Tear and fray it a bit from overstuffing, yes.  But these things hold up pretty well even when they start to look like a strong gust of wind might tear them apart.  So I keep picking Mead over the no-name brands, at least where it really matters.
11140	__label2__	4	N	Books	193930900X	Gangsterland - Ink Portal Adventure #1	Very cool book!	I received a free copy through Goodreads First Reads.<br /><br />This book was just ok for me. But then I am not the target audience. It was will written and liked the concept, just not thrilling for me. So, to give it a better review I gave it to my nephew who is a 12 yr boy and very mush in the target audience. He really enjoyed it. He loved the comic book angle and found story thoroughly entertaining. He like the lead and thought it was great fun to read. So, I gave his star rating instead of mine!!
11141	__label2__	4	Y	Tools	B0009YF5ES	Plano Molding 964 StowAway Organizer Rack	Great storages	I find these StowAway Organizer Racks to be most useful.<br /><br />Save lots of rack spaces and instant  access to each and every organizer box.<br /><br />No need to remove the top boxes so you can reach the lower ones. A great help if you need to access all the boxes all the time.<br /><br />Great Plano quality too. The organizers are fine, the Only thing I may want is a stiffer more solid rack, as is , its flimsy, and the tie down used to ship them is way too tight, deforming the rack and will take some time and bending to get it back in shape.
11142	__label2__	5	Y	Kitchen	B001ASAVPA	MaxiMatic EPB-1800 Elite Cuisine 300-Watt 17-Piece Personal Drink Blender, Black	Works very well	I have had for quite some time and keep one for grinding coffee beans as coffee tasted so much fresher then the others I use for whatever I need, a smoothie or to puree small amounts for some soups.  Just lots of uses and still going strong.  Would highly recommend this product
11143	__label2__	3	N	Office Products	B00006IAT6	Quartet Easel, Instant Easel, 63-Inches, Supports 5 lbs., Tripod Base (29E)	Ok for simple, lightweight displays	This is just okay. If you need something to prop in a corner as a permanent display and don’t care if it’s pretty cheaply made, and if your artwork or whatever is pretty lightweight, this will be fine. Otherwise, go a few dollars more and get a real easel.
11144	__label2__	5	Y	Books	193324125X	My Book of Mazes: Animals (Kumon Workbooks)	Big Fan	I've been impressed with the quality of Kumon workbooks. These animal mazes are fun and increase in complexity. They are easier in the beginning and my 3 year old son breezes through them. This is a great purchase and if your child loves mazes, he/she will certainly love this Kumon Animal Maze book.
11145	__label2__	5	Y	Grocery	B00I13XT8I	Cafe Escapes Cafe Caramel, Keurig K-Cups, 72 Count	My favorite coffee drink	My favorite coffee drink.  This is the coffee that tempted my non-coffee drinking husband to start drinking coffee.  Delicious
11146	__label2__	5	Y	PC	B0061FUD78	Antec Advance 3X Strength Cleaning Spray 240 mL + 60 mL	It Works for Eyeglasses	This has quickly turned into my fave eyeglass cleaner. I have been going nuts with smudging my lenses and trying to keep them clean. The cloth is fantastic because it's extra large and plush.  Usually, cleaning cloths are much smaller, making it easy to accidentally get a finger onto what I'm trying to clean fingerprints off of.  And the solution itself wipes away fast and easy, with no streaks. And the fingerprint resistant properties really seem to work; minimizing smudges and prints so I have to clean my glasses less.  I do also use it on my tablet and phone, but mostly this is being used on my eyeglasses. Very happy with it thus far. Would buy again.
11147	__label2__	1	Y	Electronics	B0065E4DTE	Gunnar Optiks GLI-00106 Gliff Full Rim Premium 3D Glasses with RealD Compatibility, Onyx Frame Finish (Discontinued by Manufacturer)	Worthless for 3D. Ok as sun glasses.	It is unlikely you are buying these for Fishing. If you were, these would not be a bad set of glasses for cutting glare with minimal reduction in visible light.<br /><br />For 3D however, the amount of polarization is insufficient for use with a 3D monitor or a Movie. I'm not sure who the target audience is, but these have an insane amount of &#34;cross talk&#34; as a result of not doing much to actually polarize anything.<br /><br />The glasses are well made, and reasonably stylish. Better for the $10 I spent than Drug Store sunglasses of the same price, but again that isn't what they are advertised as, and while a pipe wrench work fine for smashing walnuts, if you bought it to work on plumbing it doesn't get 5 stars if it fails to serve its primary function.
11148	__label2__	5	Y	Kitchen	B007WRPKWM	Keurig K-Cup Countertop Storage Drawer	Works great, fits in a small space	Holds 36 regular k cups, it is small and compact. I turned the drawer &#34;around &#34; which was simple
11149	__label2__	4	N	Baby	B00ROEBAK4	Motorola MBP854CONNECT Dual Mode Baby Monitor with 4.3-Inch LCD Parent Monitor and Wi-Fi Internet Viewing	That wasn't the best plan as it turns out	It has taken me a while to write this review because I insisted on setting up the system by myself.  That wasn't the best plan as it turns out.  Frankly, I had the darndest time figuring out the system.  To be fair, that is nothing new for me, but I have learned to finally program my dvr for recordings.<br />So if you are like me, and you have my sympathy, then this device might be tricky to set up and operate.  However, once programmed it worked well.  I don't use it for watching the baby since mine are old enough to watch themselves.  But I did want to keep an eye on the house when not at home so it works very well thus far.  I have no reason to doubt that placing it in a child's nursery wouldn't also be helpful.
11150	__label2__	5	N	Video Games	B00KHDJBS2	Guilty Gear Xrd - SIGN - PlayStation 4 Standard Edition	MAKES STREET FIGHTER LOOK LIKE A CHILDS GAME	This game is incredible.<br /><br />You play as a woman who is barefoot on a hospital bed.<br /><br />She uses her machine to kill other enemies.<br /><br />This is GAME OF THE YEAR and one of the only good games to come out this year.<br /><br />This makes more cry 4, dragonBORING inquisition and dancing female 2 look like trash.<br /><br />6/6 stars.
11151	__label2__	5	Y	Kitchen	B002J4UPIM	Rachael Ray Tools 13-Inch Nylon Ladle, Orange	Awesome high capacity ladle!	I never thought I'd get so excited about a ladle, but this is about as perfect as it gets.<br /><br />The color matches the paint in my apartment and the flat scooping design is fabulous! I bought it to go with my [[ASIN:B004WLJANQ Rachael Ray Teakettles 2-Quart Porcelain Curve Kettle, Orange]] and EVOO dispensers. The entire ladle is textured and slightly rough to the touch. The bowl holds 4 oz of liquid and is sufficiently wide for scooping up large chunks of stew. A hole at the top of the handle lets you hang it.<br /><br />This is the best ladle I've ever owned. Hands down!
11152	__label2__	4	Y	Home Entertainment	B005CLPP84	Roku 2 XS 1080p Streaming Player (Old Model)	best streaming player	The interface is very easy, anyone can use it. Except if you have alot of channels it gets harder to navigate, it would be better if there was some sort of category view on the main screen.
11153	__label2__	3	Y	Automotive	B0023E59IY	Custom Accessories 16004 Red Billet Auto Pedal Pad	They look great, but I've only had them on for 3 ...	They look great, but I've only had them on for 3 months and the red finish is starting to wear off the brake pad. And I wear soft soled, skateboard shoes. Also, fyi, the gas pedal is too small for a Dodge Ram, but the brake pedal is perfect.
11154	__label2__	4	N	Baby	B00H3X811C	BRICA Stroller Organizer Plus	A little extra was all I needed…	The one thing I kind of hate about my son’s stroller is that the storage underneath is so limited I find that the diaper bag takes up the entire space and I have no room for anything else.  Not that this little organizer offers much extra space, but it offers enough space to alleviate the need to bring the diaper bag.  I can just throw in the wipes and diapers needed and leave the diaper bag in the car.  If you need some extra space, this is what you’re going to want.  It you want a lot of extra space, this isn’t going to do the trick.  It fits on the stroller handles easily enough, and it stays put.  For what I wanted it for, this certainly does the trick.
11155	__label2__	5	Y	Lawn and Garden	B00295R22S	Emsco Group 2231 Poly St. Francis Statue Granite 29-Inch	Grotto guy	We built a grotto for St Francis and it fits perfectly.  Couldn't be happier with the purchase.  What an eye catcher!
11156	__label2__	1	Y	Home Entertainment	B004BI6MVS	Philips Region Free DVD Player - 1080p HDMI Upconverting - PAL/NTSC 110-220 Volts	Disk tray stopped working after 2 uses	Hooked it up in minutes and watched 2 movies no problem. After the last movie was over, I tried to open the tray via the remote and it wouldn't work. So I went to the unit and pushed the tray open button...and it also didnt work. Tried two more times with each method and nada. Ultimately, I had to take off the top of the unit to retrieve the disk (which was scratched in the process).<br /><br />Very dissatisfied with this purchase.
11157	__label2__	3	N	Video DVD	B00A0HT99G	Agatha Christie's Partners in Crime: The Tommy & Tuppence Mysteries	Fun But Flawed	Agatha Christie's best known detectives are Poirot and Miss Marple but far from their only ones. The 1983-84 series, Agatha Christie's Partners in Crime followed the adventures of a lesser known detective pair Tommy and Tuppence (played by James Warwick and Francesca Annis).<br /><br />Before the series began, an adaptation of the first Tommy and Tuppence novel The Secret Adversary aired as a telefilm and told of the first adventure of Tommy and Tuppence when they met after World War I in need of work and began their careers with an ad in the newspapers and found themselves involved case of international intrigue. The plot was superb with a lot of tricks and an amazing number of red herrings. The cinematography was great for the 1980s with a far better quality than the typical British TV show of the era.<br /><br />The cinematography of the main series was more typical of the era which was a definite downgrade. The series finds a married Tommy and Tuppence taking over a detective agency and assuming the pseudonym of the jailed original owner of the Agency, Mr. Blunt while Tuppence pretends to be his confidential secretary, Miss Robinson.  The stories are set in the 1920s  and the producers do a great job creating a period feel, even on a limited budget. Annis carries the show in that regard, looking very much the fashionable 1920s woman in looks as well as her general manner.<br /><br />The book upon which the series was based,  was a bit of a tongue in cheek look at popular detective fiction and that feel comes through with several tips of the cap to the great detectives while maintaining a light feel to most stories.  The pacing could be a bit slow with too much melodrama and lead to a resolution that was more than a little bit rushed.  There were some great episodes in the series, but some stinkers as well.  The best episodes in the series are arguably the last two, &#34;The Case of the Missing Lady&#34; (from a comedy standpoint) and &#34;The Cracker&#34; from adramatic standpoint with &#34;The House of Lurking Death&#34; probably the weakest.<br /><br />In the end, the series is worth watching because of the delightful performance of Annis and her chemistry with Warwick. While not a great show, like many other programs of bygone days, it will beat most of what's on television these days.
11158	__label2__	5	Y	Home	B007PZT6JY	Goose Creek 26-Ounce Autumn Leaves Jar Candle with Hares and Cherries Folk Art	Hiighly recommended	A wonderful autumn scent with the most noticeable sweet apple like notes with an undertones of wood like leaves.
11159	__label2__	5	Y	Home Entertainment	B00CO07C5U	VIZIO S3821w-C0 38-inch 2.1 Home Theater Sound Bar with Wireless Subwoofer (2014 Model)	This rocks!!	Great product, easy to install and has multiple inputs which is what I needed for my system. I connected a 52&#34; Samsung plasma as well as a Sonos Connect. This soundbar had the 2 digital inputs that I required and it really works well.
11160	__label2__	5	Y	Baby	B0040GJ0UG	Infantino Activity Triangle	Lots great colors, very durable and activities are fun for ...	My son is fascinated by this little triangle toy. Lots great colors, very durable and activities are fun for an infant. Would buy this for any baby 6 mos and up!
11161	__label2__	1	Y	Video DVD	B00BN72YXK	Age of Dinosaurs [Blu-ray]	Age of Dinosaurs [Blu-ray]	I was looking for a grade [B] science fiction movie. Instead I got a grade [F] title! The ending had to be the WORST that I have ever seen! It's like they ran out of film! Don't waste your $$$$$ like I did. This production isn't worth it!!
11162	__label2__	1	Y	Kitchen	B00418481O	Crock-Pot 5070VG 7-Quart Oval Manual Slow Cooker, White	Didn't last	The first we received was dented on the outside. We returned it. The second came a few days later. After the first use it had a hairline fracture in the pot. Which of course only grew. Within three months we've replaced it for another brand. Not worth the money. It was cheaply constructed.
11163	__label2__	5	Y	Pet Products	B002J9IL1K	Zack & Zoey Polyester/Cotton Duck Ranch Dog Coat, X-Small, Camel	Perfect fit as measurements are true as in the Kakadu ....10 inches IS 10 inches	Bought this even though we have 2 of the Kakadu on hand but trying to fit neighbor's CHI/Yorkie mix and this has a collar that turns back better/ Tacked back the collar on the green Kakadu to try and now both coats over there now for a trial run/
11164	__label2__	4	Y	Tools	B005C3JRBS	Rockworth RW1503TP 3-Gallon Factory Reconditioned Trim Finish Electric Air Compressor	Works well for everyday use	This is a terrific air compressor that does the job for almost everything around the house.  Although its a little loud, but I've heard louder units before.  Overall, I love it.
